key,kind,id,RULING,RULING_reason
MOD|2-s2.0-85177420309|19|topic,MODERATOR,2-s2.0-85177420309,OURS,"double check this one, how is search results on conspiracy theories general news? I almost agree with the 'other' call, double check"
MOD|2-s2.0-105027856675|1.49|topic,MODERATOR,2-s2.0-105027856675,OURS,"in this case I get it, because it's politicians sharing news during an election, politics makes sense; although they may not just be sharing political news? idk the domains are general news domains"
MOD|2-s2.0-105027856675|9.46|topic,MODERATOR,2-s2.0-105027856675,OURS,
MOD|2-s2.0-105027856675|0.33|topic,MODERATOR,2-s2.0-105027856675,OURS,
MOD|2-s2.0-105027856675|2.30|topic,MODERATOR,2-s2.0-105027856675,OURS,
MOD|2-s2.0-85142396682|3.86|topic,MODERATOR,2-s2.0-85142396682,OURS,
MOD|2-s2.0-85142396682|0.43|topic,MODERATOR,2-s2.0-85142396682,OURS,
MOD|2-s2.0-85142396682|0.18|topic,MODERATOR,2-s2.0-85142396682,OURS,
MOD|2-s2.0-85142396682|0.03|topic,MODERATOR,2-s2.0-85142396682,OURS,
MOD|2-s2.0-85142396682|0.25|topic,MODERATOR,2-s2.0-85142396682,OURS,
MOD|2-s2.0-85142396682|0.05|topic,MODERATOR,2-s2.0-85142396682,OURS,
MOD|2-s2.0-85209547248|39.1|topic,MODERATOR,2-s2.0-85209547248,OURS,
MOD|2-s2.0-105019603181|6.7|topic,MODERATOR,2-s2.0-105019603181,THEIRS,"ah ok, but then why did we write 'visits to misinformation DOMAINS = NewsGuard 'repeatedly publishes false content' sites + academic lists' they combine both approahces? "
MOD|2-s2.0-85188173755|14.1|topic,MODERATOR,2-s2.0-85188173755,THEIRS,
MOD|2-s2.0-85214082693|27|topic,MODERATOR,2-s2.0-85214082693,THEIRS,
MOD|2-s2.0-85214082693|36.5|topic,MODERATOR,2-s2.0-85214082693,THEIRS,
MOD|2-s2.0-85214082693|25.9|topic,MODERATOR,2-s2.0-85214082693,THEIRS,
MOD|2-s2.0-85111017779|2.2|topic,MODERATOR,2-s2.0-85111017779,THEIRS,
MOD|2-s2.0-85112249462|24.3|topic,MODERATOR,2-s2.0-85112249462,OURS,
MOD|2-s2.0-85112249462|31.4|topic,MODERATOR,2-s2.0-85112249462,OURS,
MOD|2-s2.0-105019603181|4.3|topic,MODERATOR,2-s2.0-105019603181,THEIRS,
MOD|2-s2.0-105019603181|10.9|topic,MODERATOR,2-s2.0-105019603181,THEIRS,
MOD|2-s2.0-105033611630|94.35|topic,MODERATOR,2-s2.0-105033611630,THEIRS,
MOD|2-s2.0-85136139565|47|topic,MODERATOR,2-s2.0-85136139565,THEIRS,we have a science and a science_other category? Can you remind me all the categories we have? And make sure they all make sense
MOD|2-s2.0-85131964464|19.0|topic,MODERATOR,2-s2.0-85131964464,THEIRS,
MOD|2-s2.0-85181200454|43.1|topic,MODERATOR,2-s2.0-85181200454,THEIRS,
MOD|2-s2.0-85140592237|18.3|topic,MODERATOR,2-s2.0-85140592237,OURS,
MOD|OA-W4407797130|77.4|topic,MODERATOR,OA-W4407797130,THIRD,
MOD|OA-W4407797130|37.1|topic,MODERATOR,OA-W4407797130,THEIRS,
MOD|2-s2.0-85075076652|2.6|topic,MODERATOR,2-s2.0-85075076652,OURS,
MOD|OA-W4407797130|63.4|topic,MODERATOR,OA-W4407797130,THEIRS,
MOD|OA-W4407797130|50.1|topic,MODERATOR,OA-W4407797130,THEIRS,
OMISSION|2-s2.0-105016716843|CONTENT|8,OMISSION,2-s2.0-105016716843,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-105016716843|CONTENT|10,OMISSION,2-s2.0-105016716843,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-105026138407|CONTENT|21,OMISSION,2-s2.0-105026138407,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-105026138407|CONTENT|1,OMISSION,2-s2.0-105026138407,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-105029413645|CONTENT|6.8,OMISSION,2-s2.0-105029413645,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-105035056055|SHARING|8.12,OMISSION,2-s2.0-105035056055,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-105039619015|EXPOSURE|0.34,OMISSION,2-s2.0-105039619015,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-42649109723|CONTENT|42,OMISSION,2-s2.0-42649109723,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-85060549676|CONCENTRATION|74,OMISSION,2-s2.0-85060549676,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-85074596916|SHARING|24.1,OMISSION,2-s2.0-85074596916,SAME_AS_OURS,"[Claude default, Sacha-approved 2026-09-08] the 2016 subtotal including Russian state outlets; the ledger ruling already replaces our 17.4 with it"
OMISSION|2-s2.0-85074596916|CONCENTRATION|27.8,OMISSION,2-s2.0-85074596916,ADD_ROW,"[Claude default, Sacha-approved 2026-09-08] 0.11% of users (high-volume amplifier accounts) produced 27.8% of divisive/conspiracy shares: a user-level, activity-defined concentration row; verify 27.8 vs the 26.7 that Table 2 reproduces"
OMISSION|2-s2.0-85084031148|CONTENT|34,OMISSION,2-s2.0-85084031148,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-85086037795|CONCENTRATION|43.4,OMISSION,2-s2.0-85086037795,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-85086037795|CONCENTRATION|48.4,OMISSION,2-s2.0-85086037795,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-85092013677|CONTENT|21,OMISSION,2-s2.0-85092013677,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-85092483799|CONTENT|51.1,OMISSION,2-s2.0-85092483799,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-85095594211|CONTENT|0,OMISSION,2-s2.0-85095594211,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-85105511315|CONTENT|11,OMISSION,2-s2.0-85105511315,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-85109464429|CONTENT|22.0,OMISSION,2-s2.0-85109464429,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-85121464977|CONTENT|15.3,OMISSION,2-s2.0-85121464977,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-85127622287|CONTENT|6.4,OMISSION,2-s2.0-85127622287,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-85129109345|CONTENT|74,OMISSION,2-s2.0-85129109345,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-85136545530|RECALL|33.8,OMISSION,2-s2.0-85136545530,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-85136545530|RECALL|7.6,OMISSION,2-s2.0-85136545530,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-85159153364|SHARING|0.95,OMISSION,2-s2.0-85159153364,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-85159871316|CONTENT|7,OMISSION,2-s2.0-85159871316,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-85163154882|SHARING|22,OMISSION,2-s2.0-85163154882,ADD_ROW,"[Claude default, Sacha-approved 2026-09-08] 22% of 4chan /pol/ shared hostnames coded propaganda: the truth-based row; our 33/20 junk rows include sensationalism (a quality label)"
OMISSION|2-s2.0-85163186108|SHARING|11.1,OMISSION,2-s2.0-85163186108,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-85163186108|SHARING|9.3,OMISSION,2-s2.0-85163186108,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-85164339474|CONTENT|3.6,OMISSION,2-s2.0-85164339474,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-85164694763|SHARING|14,OMISSION,2-s2.0-85164694763,ADD_ROW,"[Claude default, Sacha-approved 2026-09-08] 14% of URLs retweeted from US accounts in the vaccine debate are low-credibility: the general sharing share; the 26% we hold is within no-vax communities"
OMISSION|2-s2.0-85168520853|CONTENT|78.5,OMISSION,2-s2.0-85168520853,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-85174641364|CONTENT|29,OMISSION,2-s2.0-85174641364,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-85181752010|CONTENT|14.1,OMISSION,2-s2.0-85181752010,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-85182846541|SHARING|1.9,OMISSION,2-s2.0-85182846541,ADD_ROW,"[Claude default, Sacha-approved 2026-09-08] 1.9% of URL-bearing COVID tweets link to low-credibility domains: the SHARING-construct quantity (share of shared links), distinct from the CONTENT share of all tweets we hold"
OMISSION|2-s2.0-85182846541|SHARING|2.9,OMISSION,2-s2.0-85182846541,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-85189042631|RECALL|42.11,OMISSION,2-s2.0-85189042631,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-85189042631|RECALL|69.39,OMISSION,2-s2.0-85189042631,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-85189042631|RECALL|6,OMISSION,2-s2.0-85189042631,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-85190817518|CONTENT|54,OMISSION,2-s2.0-85190817518,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-85190817518|CONTENT|9,OMISSION,2-s2.0-85190817518,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-85191807094|CONTENT|61,OMISSION,2-s2.0-85191807094,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-85208681084|CONTENT|51.7,OMISSION,2-s2.0-85208681084,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-85217197547|CONTENT|83.1,OMISSION,2-s2.0-85217197547,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2-s2.0-85217829893|SHARING|17,OMISSION,2-s2.0-85217829893,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2603.11058|CONTENT|10.9,OMISSION,2603.11058,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2603.11058|CONTENT|3.5,OMISSION,2603.11058,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2603.11058|CONTENT|2.4,OMISSION,2603.11058,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2603.11058|CONTENT|4.4,OMISSION,2603.11058,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2603.11058|CONTENT|0.7,OMISSION,2603.11058,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2603.11058|CONTENT|11.2,OMISSION,2603.11058,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|2603.11058|CONTENT|3.8,OMISSION,2603.11058,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|NEW-jadara-2022|RECALL|22,OMISSION,NEW-jadara-2022,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|OA-W3091627927|CONTENT|0.001,OMISSION,OA-W3091627927,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|W2901308345|CONTENT|1.51,OMISSION,W2901308345,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|W4306964957|SHARING|50.582,OMISSION,W4306964957,ADD_ROW,"[Claude default, Sacha-approved 2026-09-08] elite REACH-sharing, domain approach: 50% of 945 Brazilian political leaders shared misinformation at least once (Sacha's ledger note asked for all three approaches)"
OMISSION|W4306964957|SHARING|1.4815,OMISSION,W4306964957,ADD_ROW,"[Claude default, Sacha-approved 2026-09-08] elite REACH-sharing, Facebook-URL approach: 1.48% of 945 leaders"
OMISSION|W4407878374|CONTENT|7.4,OMISSION,W4407878374,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|W7165134935|CONTENT|2.4,OMISSION,W7165134935,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
OMISSION|W7165134935|CONTENT|1.6,OMISSION,W7165134935,NOT_CODEABLE,"[Claude default, Sacha-approved 2026-09-08] default for rows the extractor itself flagged as a variant, borderline or low confidence; Sacha 2026-09-08: default not codeable unless a high-quality behavioural row"
MOD|2-s2.0-85193588807|10.0|topic,MOD,2-s2.0-85193588807,OURS,ok exclude
SCREEN|2-s2.0-105009525336,SCREEN,2-s2.0-105009525336,EXCLUDE_STUDY,
SCREEN|2-s2.0-105012550022,SCREEN,2-s2.0-105012550022,EXCLUDE_STUDY,
SCREEN|2-s2.0-105019225029,SCREEN,2-s2.0-105019225029,EXCLUDE_STUDY,
SCREEN|2-s2.0-105030444680,SCREEN,2-s2.0-105030444680,EXCLUDE_STUDY,
SCREEN|2-s2.0-85079874634,SCREEN,2-s2.0-85079874634,EXCLUDE_STUDY,
SCREEN|2-s2.0-85115858008,SCREEN,2-s2.0-85115858008,EXCLUDE_STUDY,
SCREEN|2-s2.0-85129632573,SCREEN,2-s2.0-85129632573,EXCLUDE_STUDY,
SCREEN|2-s2.0-85142132951,SCREEN,2-s2.0-85142132951,EXCLUDE_STUDY,
SCREEN|2-s2.0-85192567032,SCREEN,2-s2.0-85192567032,EXCLUDE_STUDY,
SCREEN|2-s2.0-85215939792,SCREEN,2-s2.0-85215939792,EXCLUDE_STUDY,
SCREEN|OA-W2914761925,SCREEN,OA-W2914761925,EXCLUDE_STUDY,
OMISSION|2-s2.0-105004460836|CONTENT|16.1,OMISSION,2-s2.0-105004460836,NOT_CODEABLE,just exclude this study
OMISSION|2-s2.0-105029521599|SHARING|5.6,OMISSION,2-s2.0-105029521599,ADD_ROW,"5.6 is REACH sharing by elites. ""While 94.4% of lawmakers in our analysis did not share any low-factual sources, 5.6% did. Among the 1,142 posts with such content (0.65% of all posts with URLs), Republicans contributed the vast majority (1,101 posts) compared to Democrats (41 posts) (see Appendix Table A.1)."""
OMISSION|2-s2.0-84883291462|CONTENT|15.9,OMISSION,2-s2.0-84883291462,NOT_CODEABLE,
OMISSION|2-s2.0-85059494932|SHARING|25,OMISSION,2-s2.0-85059494932,ADD_ROW,
OMISSION|2-s2.0-85060549676|SHARING|6,OMISSION,2-s2.0-85060549676,SAME_AS_OURS,"it's the same as '6.7% SHARING political URLs shared by the panel' ours is just more precise, their comes from the discussion"
OMISSION|2-s2.0-85066887935|SHARING|30.9,OMISSION,2-s2.0-85066887935,NOT_CODEABLE,"le'ts just keep 13.1, it's the general one"
OMISSION|2-s2.0-85066887935|SHARING|42.3,OMISSION,2-s2.0-85066887935,NOT_CODEABLE,"le'ts just keep 13.1, it's the general one"
OMISSION|2-s2.0-85072114698|RECALL|37.41,OMISSION,2-s2.0-85072114698,NOT_CODEABLE,
OMISSION|2-s2.0-85089426034|CONTENT|68.09,OMISSION,2-s2.0-85089426034,NOT_CODEABLE,
OMISSION|2-s2.0-85124307830|RECALL|44.3,OMISSION,2-s2.0-85124307830,ADD_ROW,
OMISSION|2-s2.0-85124307830|RECALL|34.9,OMISSION,2-s2.0-85124307830,ADD_ROW,
OMISSION|2-s2.0-85141666446|CONTENT|5.3,OMISSION,2-s2.0-85141666446,NOT_CODEABLE,
OMISSION|2-s2.0-85145956359|CONCENTRATION|89,OMISSION,2-s2.0-85145956359,NOT_CODEABLE,"they reported concentration in creation / russian trolls, we don't report htat "
OMISSION|2-s2.0-85160248068|EXPOSURE|0.12,OMISSION,2-s2.0-85160248068,NOT_CODEABLE,
OMISSION|2-s2.0-85160248068|EXPOSURE|0.04,OMISSION,2-s2.0-85160248068,NOT_CODEABLE,
OMISSION|2-s2.0-85160248068|EXPOSURE|0.06,OMISSION,2-s2.0-85160248068,NOT_CODEABLE,
OMISSION|2-s2.0-85164339474|CONTENT|7.56,OMISSION,2-s2.0-85164339474,ADD_ROW,
OMISSION|2-s2.0-85172813494|RECALL|63.8,OMISSION,2-s2.0-85172813494,ADD_ROW,
OMISSION|2-s2.0-85173913530|CONTENT|22,OMISSION,2-s2.0-85173913530,ADD_ROW,
OMISSION|2-s2.0-85189042631|RECALL|53.33,OMISSION,2-s2.0-85189042631,NOT_CODEABLE,
OMISSION|2-s2.0-85193588807|SHARING|7.66,OMISSION,2-s2.0-85193588807,NOT_CODEABLE,"just drop this study, only 40 items, and they mostly report some weird concentration metrics of these 40 unusual posts"
OMISSION|2-s2.0-85205142420|RECALL|29.2,OMISSION,2-s2.0-85205142420,NOT_CODEABLE,
OMISSION|2-s2.0-85205142420|RECALL|12.5,OMISSION,2-s2.0-85205142420,NOT_CODEABLE,
OMISSION|PMID-42295743|CONTENT|18.1,OMISSION,PMID-42295743,ADD_ROW,
OMISSION|W3189543626|EXPOSURE|1.07,OMISSION,W3189543626,NOT_CODEABLE,
OMISSION|W4306964957|SHARING|15.4497,OMISSION,W4306964957,ADD_ROW,"the numbers we hold are wrong, you misread Tab 2, which reports %. They have three REACH / Sharing politicians numbers: Our text-based approach reveals that 15% (146) of politicians have shared misinformation at least once, whereas the domain approach finds that at least 50% (478) of politicians have done so. In contrast to these two approaches, Facebook’s URL approach find that 1.48% (14) of politicians have shared misinformation at least once"
OMISSION|W4393231882|CONTENT|17.1,OMISSION,W4393231882,NOT_CODEABLE,
MOD|2-s2.0-85092033301|38.0|construct,MOD,2-s2.0-85092033301,OURS,
MOD|2-s2.0-85092033301|10.0|construct,MOD,2-s2.0-85092033301,OURS,
MOD|2-s2.0-85092033301|6.4|construct,MOD,2-s2.0-85092033301,OURS,
MOD|2-s2.0-85092033301|5.0|construct,MOD,2-s2.0-85092033301,OURS,
MOD|2-s2.0-85092033301|4.5|construct,MOD,2-s2.0-85092033301,OURS,
MOD|2-s2.0-85142886759|2.7|construct,MOD,2-s2.0-85142886759,OURS,
MOD|2-s2.0-85159153364|0.4|construct,MOD,2-s2.0-85159153364,OURS,
MOD|2-s2.0-85159153364|0.25|construct,MOD,2-s2.0-85159153364,OURS,
MOD|2-s2.0-85159153364|0.2|construct,MOD,2-s2.0-85159153364,OURS,
MOD|2-s2.0-85163154882|33.0|construct,MOD,2-s2.0-85163154882,OURS,
MOD|2-s2.0-85163154882|20.0|construct,MOD,2-s2.0-85163154882,OURS,
MOD|2-s2.0-85182846541|0.28|construct,MOD,2-s2.0-85182846541,OURS,
MOD|2-s2.0-85182846541|0.72|construct,MOD,2-s2.0-85182846541,OURS,
MOD|2-s2.0-85193588807|10.0|construct,MOD,2-s2.0-85193588807,OURS,
MOD|2-s2.0-85217829893|23|construct,MOD,2-s2.0-85217829893,OURS,
MOD|2-s2.0-105019625689|3.01|construct,MOD,2-s2.0-105019625689,OURS,"though one, but in that context voter fraud is misinformation; and their title is ' Voter Fraud Misinformation '"
MOD|2-s2.0-105020578144|27.65|construct,MOD,2-s2.0-105020578144,THEIRS,
MOD|2-s2.0-85121464977|62.5|construct,MOD,2-s2.0-85121464977,OURS,
MOD|2-s2.0-85214504236|85|construct,MOD,2-s2.0-85214504236,OURS,
MOD|2-s2.0-85218959905|84.0|construct,MOD,2-s2.0-85218959905,THEIRS,
MOD|2-s2.0-105027959122|7.4|construct,MOD,2-s2.0-105027959122,THIRD,It's actually RECALL sharing
MOD|2-s2.0-85059494932|12.0|construct,MOD,2-s2.0-85059494932,OURS,it's 'when considering the number of distinct users having sent the tweets instead of the number of tweets' which I think is reach right? I'm 90% sure. yeah I'd say REACH in sharing 
MOD|2-s2.0-85060025053|8.5|construct,MOD,2-s2.0-85060025053,OURS,"clearly REACH but reach in sharing, not exposure "
MOD|2-s2.0-85175105353|3.2|construct,MOD,2-s2.0-85175105353,OURS,REACH in sharing
MOD|2-s2.0-85195353413|7.46|construct,MOD,2-s2.0-85195353413,OURS,REACH in sharing
MOD|2-s2.0-85105511315|32|construct,MOD,2-s2.0-85105511315,THIRD,I'm tempted to say content? We finally observe that Twitter exhibits a higher ratio of low-credibility information than Facebook (32% vs. 21% on average); I'm not entirely sure but I lean CONTENT 
MOD|2-s2.0-85105511315|21|construct,MOD,2-s2.0-85105511315,THIRD,I'm tempted to say content? We finally observe that Twitter exhibits a higher ratio of low-credibility information than Facebook (32% vs. 21% on average); I'm not entirely sure but I lean CONTENT 
MOD|2-s2.0-105009372730|38|sampling_frame,MOD,2-s2.0-105009372730,OURS,
MOD|2-s2.0-85121971415|0.4|sampling_frame,MOD,2-s2.0-85121971415,OURS,
MOD|2-s2.0-85126609259|5|sampling_frame,MOD,2-s2.0-85126609259,OURS,
MOD|2-s2.0-85126609259|15|sampling_frame,MOD,2-s2.0-85126609259,OURS,
MOD|2-s2.0-85126609259|0|sampling_frame,MOD,2-s2.0-85126609259,OURS,
MOD|2-s2.0-85126609259|10|sampling_frame,MOD,2-s2.0-85126609259,OURS,
MOD|2-s2.0-85214504236|85|sampling_frame,MOD,2-s2.0-85214504236,OURS,
